rankbreeze_Id,rental_id,orig_price_per_night,cleaning_fee,service_fee,total_price,price_per_night,check_in_date,check_out_date
70460,933446278486516018,371.0,400.0,187.0,1513.0,232.0,2024-06-11,2024-06-15
70460,933446278486516018,342.0,339.0,177.0,1428.0,228.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,369.0,217.0,0.0,0.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,450.0,241.0,1951.0,315.0,2024-06-11,2024-06-15
70460,933446278486516018,386.0,369.0,208.0,1684.0,277.0,2024-06-11,2024-06-15
70460,933446278486516018,278.0,339.0,183.0,1476.0,239.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,339.0,181.0,0.0,0.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,450.0,202.0,0.0,0.0,2024-06-11,2024-06-15
70460,933446278486516018,430.0,424.0,273.0,2209.0,378.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,369.0,217.0,0.0,0.0,2024-06-11,2024-06-15
70460,933446278486516018,495.0,419.0,257.0,2077.0,350.0,2024-06-11,2024-06-15
70460,933446278486516018,263.0,299.0,162.0,1309.0,212.0,2024-06-11,2024-06-15
70460,933446278486516018,382.0,419.0,230.0,1856.0,302.0,2024-06-11,2024-06-15
70460,933446278486516018,650.0,755.0,360.0,2909.0,449.0,2024-06-11,2024-06-15
70460,933446278486516018,372.0,419.0,221.0,1787.0,287.0,2024-06-11,2024-06-15
70460,933446278486516018,444.0,369.0,243.0,1963.0,338.0,2024-06-11,2024-06-15
70460,933446278486516018,397.0,375.0,254.0,2053.0,356.0,2024-06-11,2024-06-15
70460,933446278486516018,303.0,335.0,185.0,1492.0,243.0,2024-06-11,2024-06-15
70460,933446278486516018,444.0,369.0,243.0,1963.0,338.0,2024-06-11,2024-06-15
70460,933446278486516018,369.0,400.0,237.0,1913.0,319.0,2024-06-11,2024-06-15
70460,933446278486516018,430.0,424.0,273.0,2209.0,378.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,295.0,208.0,1681.0,295.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,299.0,181.0,1461.0,245.0,2024-06-11,2024-06-15
70460,933446278486516018,421.0,450.0,271.0,2188.0,367.0,2024-06-11,2024-06-15
70460,933446278486516018,650.0,755.0,360.0,2909.0,449.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,360.0,156.0,1262.0,187.0,2024-06-11,2024-06-15
70460,933446278486516018,378.0,350.0,223.0,1801.0,307.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,320.0,174.0,1410.0,229.0,2024-06-11,2024-06-15
70460,933446278486516018,351.0,330.0,215.0,1739.0,299.0,2024-06-11,2024-06-15
70460,933446278486516018,556.0,360.0,188.0,1521.0,243.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,350.0,207.0,1673.0,279.0,2024-06-11,2024-06-15
70460,933446278486516018,399.0,325.0,215.0,1736.0,299.0,2024-06-11,2024-06-15
70460,933446278486516018,489.0,379.0,283.0,2285.0,406.0,2024-06-11,2024-06-15
70460,933446278486516018,372.0,419.0,221.0,1787.0,287.0,2024-06-11,2024-06-15
70460,933446278486516018,525.0,350.0,234.0,1894.0,328.0,2024-06-11,2024-06-15
70460,933446278486516018,556.0,360.0,188.0,1521.0,243.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,395.0,247.0,1994.0,338.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,380.0,248.0,2008.0,345.0,2024-06-11,2024-06-15
70460,933446278486516018,399.0,369.0,213.0,1723.0,285.0,2024-06-11,2024-06-15
70460,933446278486516018,295.0,299.0,168.0,1356.0,222.0,2024-06-11,2024-06-15
70460,933446278486516018,485.0,369.0,243.0,1963.0,338.0,2024-06-11,2024-06-15
70460,933446278486516018,303.0,335.0,185.0,1492.0,243.0,2024-06-11,2024-06-15
70460,933446278486516018,512.0,260.0,188.0,1521.0,268.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,315.0,219.0,1773.0,310.0,2024-06-11,2024-06-15
70460,933446278486516018,382.0,419.0,230.0,1856.0,302.0,2024-06-11,2024-06-15
70460,933446278486516018,378.0,350.0,223.0,1801.0,307.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,400.0,219.0,1771.0,288.0,2024-06-11,2024-06-15
70460,933446278486516018,348.0,450.0,240.0,1941.0,313.0,2024-06-11,2024-06-15
70460,933446278486516018,260.0,299.0,162.0,1309.0,212.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,285.0,196.0,1585.0,276.0,2024-06-11,2024-06-15
70460,933446278486516018,295.0,299.0,168.0,1356.0,222.0,2024-06-11,2024-06-15
70460,933446278486516018,489.0,379.0,283.0,2285.0,406.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,650.0,498.0,4023.0,719.0,2024-06-11,2024-06-15
70460,933446278486516018,391.0,369.0,217.0,1751.0,291.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,450.0,241.0,1951.0,315.0,2024-06-11,2024-06-15
70460,933446278486516018,268.0,379.0,176.0,1424.0,217.0,2024-06-11,2024-06-15
70460,933446278486516018,342.0,339.0,177.0,1428.0,228.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,800.0,587.0,4747.0,840.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,285.0,196.0,1585.0,276.0,2024-06-11,2024-06-15
70460,933446278486516018,364.0,369.0,217.0,1751.0,291.0,2024-06-11,2024-06-15
70460,933446278486516018,397.0,375.0,254.0,2053.0,356.0,2024-06-11,2024-06-15
70460,933446278486516018,409.0,369.0,213.0,1723.0,285.0,2024-06-11,2024-06-15
70460,933446278486516018,501.0,485.0,295.0,2382.0,401.0,2024-06-11,2024-06-15
70460,933446278486516018,303.0,335.0,185.0,1492.0,243.0,2024-06-11,2024-06-15
70460,933446278486516018,495.0,419.0,257.0,2077.0,350.0,2024-06-11,2024-06-15
70460,933446278486516018,391.0,369.0,225.0,1816.0,306.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,369.0,233.0,1883.0,320.0,2024-06-11,2024-06-15
70460,933446278486516018,384.0,289.0,236.0,1911.0,347.0,2024-06-11,2024-06-15
70460,933446278486516018,286.0,420.0,192.0,1554.0,236.0,2024-06-11,2024-06-15
70460,933446278486516018,518.0,369.0,243.0,1963.0,338.0,2024-06-11,2024-06-15
70460,933446278486516018,312.0,369.0,186.0,1500.0,236.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,385.0,276.0,2234.0,393.0,2024-06-11,2024-06-15
70460,933446278486516018,508.0,395.0,271.0,2187.0,380.0,2024-06-11,2024-06-15
70460,933446278486516018,514.0,320.0,292.0,2363.0,438.0,2024-06-11,2024-06-15
70460,933446278486516018,304.0,380.0,204.0,1646.0,266.0,2024-06-11,2024-06-15
70460,933446278486516018,409.0,374.0,238.0,1926.0,329.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,300.0,216.0,1747.0,308.0,2024-06-11,2024-06-15
70460,933446278486516018,801.0,637.0,497.0,4018.0,721.0,2024-06-11,2024-06-15
70460,933446278486516018,509.0,395.0,292.0,2363.0,419.0,2024-06-11,2024-06-15
70460,933446278486516018,268.0,379.0,176.0,1424.0,217.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,369.0,233.0,1883.0,320.0,2024-06-11,2024-06-15
70460,933446278486516018,381.0,307.0,181.0,1461.0,243.0,2024-06-11,2024-06-15
70460,933446278486516018,384.0,289.0,236.0,1911.0,347.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,420.0,209.0,1689.0,265.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,330.0,222.0,1798.0,312.0,2024-06-11,2024-06-15
70460,933446278486516018,456.0,374.0,257.0,2075.0,361.0,2024-06-11,2024-06-15
70460,933446278486516018,350.0,415.0,203.0,1643.0,256.0,2024-06-11,2024-06-15
70460,933446278486516018,652.0,449.0,332.0,2683.0,476.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,750.0,755.0,6105.0,1150.0,2024-06-11,2024-06-15
70460,933446278486516018,801.0,637.0,497.0,4018.0,721.0,2024-06-11,2024-06-15
70460,933446278486516018,399.0,369.0,213.0,1723.0,285.0,2024-06-11,2024-06-15
70460,933446278486516018,652.0,449.0,332.0,2683.0,476.0,2024-06-11,2024-06-15
70460,933446278486516018,382.0,339.0,190.0,1535.0,252.0,2024-06-11,2024-06-15
70460,933446278486516018,764.0,398.0,0,1935.0,384.0,2024-06-11,2024-06-15
70460,933446278486516018,295.0,299.0,168.0,1356.0,222.0,2024-06-11,2024-06-15
70460,933446278486516018,323.0,375.0,192.0,1549.0,246.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,380.0,341.0,2757.0,509.0,2024-06-11,2024-06-15
70460,933446278486516018,329.0,339.0,190.0,1535.0,252.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,270.0,159.0,1284.0,214.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,330.0,222.0,1798.0,312.0,2024-06-11,2024-06-15
70460,933446278486516018,573.0,280.0,325.0,2630.0,506.0,2024-06-11,2024-06-15
70460,933446278486516018,382.0,339.0,190.0,1535.0,252.0,2024-06-11,2024-06-15
70460,933446278486516018,613.0,465.0,359.0,2901.0,519.0,2024-06-11,2024-06-15
70460,933446278486516018,381.0,307.0,181.0,1461.0,243.0,2024-06-11,2024-06-15
70460,933446278486516018,356.0,350.0,216.0,1744.0,295.0,2024-06-11,2024-06-15
70460,933446278486516018,315.0,490.0,217.0,1757.0,263.0,2024-06-11,2024-06-15
70460,933446278486516018,456.0,374.0,257.0,2075.0,361.0,2024-06-11,2024-06-15
70460,933446278486516018,368.0,369.0,211.0,1707.0,282.0,2024-06-11,2024-06-15
70460,933446278486516018,384.0,289.0,236.0,1911.0,347.0,2024-06-11,2024-06-15
70460,933446278486516018,484.0,395.0,292.0,2363.0,419.0,2024-06-11,2024-06-15
70460,933446278486516018,391.0,369.0,217.0,1751.0,291.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,350.0,270.0,2180.0,390.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,725.0,780.0,6305.0,1200.0,2024-06-11,2024-06-15
70460,933446278486516018,249.0,320.0,172.0,1388.0,224.0,2024-06-11,2024-06-15
70460,933446278486516018,266.0,305.0,159.0,1283.0,205.0,2024-06-11,2024-06-15
70460,933446278486516018,293.0,350.0,195.0,1577.0,258.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,420.0,209.0,1689.0,265.0,2024-06-11,2024-06-15
70460,933446278486516018,494.0,480.0,278.0,2246.0,372.0,2024-06-11,2024-06-15
70460,933446278486516018,304.0,380.0,204.0,1646.0,266.0,2024-06-11,2024-06-15
70460,933446278486516018,430.0,419.0,248.0,2001.0,334.0,2024-06-11,2024-06-15
70460,933446278486516018,247.0,300.0,160.0,1294.0,209.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,369.0,233.0,1883.0,320.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,375.0,356.0,2881.0,538.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,549.0,374.0,3022.0,525.0,2024-06-11,2024-06-15
70460,933446278486516018,368.0,369.0,211.0,1707.0,282.0,2024-06-11,2024-06-15
70460,933446278486516018,355.0,420.0,232.0,1872.0,305.0,2024-06-11,2024-06-15
70460,933446278486516018,318.0,299.0,181.0,1461.0,245.0,2024-06-11,2024-06-15
70460,933446278486516018,518.0,369.0,243.0,1963.0,338.0,2024-06-11,2024-06-15
70460,933446278486516018,494.0,480.0,278.0,2246.0,372.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,285.0,229.0,1852.0,335.0,2024-06-11,2024-06-15
70460,933446278486516018,358.0,447.0,227.0,1835.0,290.0,2024-06-11,2024-06-15
70460,933446278486516018,249.0,320.0,172.0,1388.0,224.0,2024-06-11,2024-06-15
70460,933446278486516018,266.0,305.0,159.0,1283.0,205.0,2024-06-11,2024-06-15
70460,933446278486516018,313.0,265.0,186.0,1503.0,263.0,2024-06-11,2024-06-15
70460,933446278486516018,430.0,419.0,248.0,2001.0,334.0,2024-06-11,2024-06-15
70460,933446278486516018,478.0,290.0,223.0,1801.0,322.0,2024-06-11,2024-06-15
70460,933446278486516018,495.0,419.0,257.0,2077.0,350.0,2024-06-11,2024-06-15
70460,933446278486516018,295.0,299.0,168.0,1356.0,222.0,2024-06-11,2024-06-15
70460,933446278486516018,406.0,369.0,225.0,1816.0,306.0,2024-06-11,2024-06-15
70460,933446278486516018,280.0,200.0,141.0,1141.0,200.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,350.0,331.0,2677.0,499.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,750.0,755.0,6105.0,1150.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,725.0,780.0,6305.0,1200.0,2024-06-11,2024-06-15
70460,933446278486516018,375.0,400.0,214.0,1733.0,280.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,325.0,243.0,1963.0,349.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,499.0,310.0,2505.0,424.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,278.0,200.0,1619.0,285.0,2024-06-11,2024-06-15
70460,933446278486516018,503.0,450.0,305.0,2468.0,428.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,425.0,250.0,2021.0,337.0,2024-06-11,2024-06-15
70460,933446278486516018,440.0,303.0,244.0,1973.0,357.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,525.0,367.0,2966.0,519.0,2024-06-11,2024-06-15
70460,933446278486516018,430.0,419.0,248.0,2001.0,334.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,285.0,171.0,1385.0,232.0,2024-06-11,2024-06-15
70460,933446278486516018,455.0,374.0,270.0,2180.0,384.0,2024-06-11,2024-06-15
70460,933446278486516018,486.0,399.0,288.0,2330.0,411.0,2024-06-11,2024-06-15
70460,933446278486516018,286.0,420.0,192.0,1554.0,236.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,485.0,336.0,2717.0,474.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,650.0,498.0,4023.0,719.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,736.0,544.0,4397.0,779.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,499.0,253.0,2048.0,324.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,350.0,319.0,2579.0,478.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,350.0,235.0,1901.0,329.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,330.0,191.0,1542.0,255.0,2024-06-11,2024-06-15
70460,933446278486516018,440.0,303.0,244.0,1973.0,357.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,485.0,336.0,2717.0,474.0,2024-06-11,2024-06-15
70460,933446278486516018,395.0,419.0,238.0,1924.0,317.0,2024-06-11,2024-06-15
70460,933446278486516018,384.0,399.0,231.0,1870.0,310.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,285.0,171.0,1385.0,232.0,2024-06-11,2024-06-15
70460,933446278486516018,559.0,399.0,0,2309.0,478.0,2024-06-11,2024-06-15
70460,933446278486516018,455.0,374.0,270.0,2180.0,384.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,250.0,176.0,1426.0,250.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,458.0,288.0,2329.0,396.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,310.0,218.0,1759.0,308.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,500.0,416.0,3364.0,612.0,2024-06-11,2024-06-15
70460,933446278486516018,501.0,485.0,295.0,2382.0,401.0,2024-06-11,2024-06-15
70460,933446278486516018,486.0,399.0,288.0,2330.0,411.0,2024-06-11,2024-06-15
70460,933446278486516018,445.0,500.0,296.0,2396.0,400.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,450.0,283.0,2285.0,388.0,2024-06-11,2024-06-15
70460,933446278486516018,445.0,500.0,296.0,2396.0,400.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,415.0,323.0,2613.0,469.0,2024-06-11,2024-06-15
70460,933446278486516018,373.0,490.0,217.0,1757.0,263.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,375.0,303.0,2446.0,442.0,2024-06-11,2024-06-15
70460,933446278486516018,411.0,419.0,257.0,2077.0,350.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,399.0,350.0,2833.0,521.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,250.0,195.0,1575.0,283.0,2024-06-11,2024-06-15
70460,933446278486516018,253.0,299.0,162.0,1309.0,212.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,415.0,287.0,2319.0,404.0,2024-06-11,2024-06-15
70460,933446278486516018,267.0,260.0,171.0,1379.0,237.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,330.0,191.0,1542.0,255.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,300.0,201.0,1622.0,280.0,2024-06-11,2024-06-15
70460,933446278486516018,384.0,399.0,231.0,1870.0,310.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,449.0,236.0,1907.0,306.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,380.0,248.0,2008.0,345.0,2024-06-11,2024-06-15
70460,933446278486516018,399.0,325.0,249.0,2010.0,359.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,255.0,221.0,1786.0,328.0,2024-06-11,2024-06-15
70460,933446278486516018,395.0,419.0,238.0,1924.0,317.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,364.0,345.0,2790.0,520.0,2024-06-11,2024-06-15
70460,933446278486516018,397.0,320.0,225.0,1816.0,318.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,350.0,257.0,2077.0,368.0,2024-06-11,2024-06-15
70460,933446278486516018,336.0,369.0,217.0,1751.0,291.0,2024-06-11,2024-06-15
70460,933446278486516018,515.0,400.0,285.0,2304.0,405.0,2024-06-11,2024-06-15
70460,933446278486516018,343.0,295.0,181.0,1462.0,247.0,2024-06-11,2024-06-15
70460,933446278486516018,310.0,415.0,190.0,1537.0,233.0,2024-06-11,2024-06-15
70460,933446278486516018,325.0,400.0,195.0,1577.0,246.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,650.0,399.0,3222.0,543.0,2024-06-11,2024-06-15
70460,933446278486516018,504.0,449.0,268.0,2169.0,363.0,2024-06-11,2024-06-15
70460,933446278486516018,350.0,370.0,191.0,1541.0,245.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,599.0,506.0,4091.0,747.0,2024-06-11,2024-06-15
70460,933446278486516018,350.0,295.0,197.0,1592.0,275.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,420.0,0,2365.0,486.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,300.0,227.0,1837.0,328.0,2024-06-11,2024-06-15
70460,933446278486516018,1014.0,1007.0,623.0,5033.0,851.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,350.0,272.0,2202.0,395.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,300.0,367.0,2966.0,575.0,2024-06-11,2024-06-15
70460,933446278486516018,355.0,299.0,199.0,1609.0,278.0,2024-06-11,2024-06-15
70460,933446278486516018,363.0,369.0,225.0,1816.0,306.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,265.0,265.0,2145.0,404.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,350.0,257.0,2077.0,368.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,599.0,506.0,4091.0,747.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,495.0,369.0,2985.0,530.0,2024-06-11,2024-06-15
70460,933446278486516018,249.0,320.0,172.0,1388.0,224.0,2024-06-11,2024-06-15
70460,933446278486516018,253.0,299.0,162.0,1309.0,212.0,2024-06-11,2024-06-15
70460,933446278486516018,499.0,360.0,220.0,1778.0,300.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,450.0,366.0,2956.0,535.0,2024-06-11,2024-06-15
70460,933446278486516018,384.0,399.0,231.0,1870.0,310.0,2024-06-11,2024-06-15
70460,933446278486516018,378.0,350.0,237.0,1915.0,332.0,2024-06-11,2024-06-15
70460,933446278486516018,372.0,419.0,238.0,1924.0,317.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,458.0,288.0,2329.0,396.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,469.0,324.0,2616.0,456.0,2024-06-11,2024-06-15
70460,933446278486516018,325.0,400.0,195.0,1577.0,246.0,2024-06-11,2024-06-15
70460,933446278486516018,446.0,369.0,213.0,1723.0,285.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,499.0,352.0,2847.0,499.0,2024-06-11,2024-06-15
70460,933446278486516018,365.0,350.0,224.0,1814.0,310.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,0,0,1439.0,239.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,290.0,244.0,1973.0,360.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,499.0,352.0,2847.0,499.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,299.0,369.0,2982.0,579.0,2024-06-11,2024-06-15
70460,933446278486516018,335.0,275.0,176.0,1421.0,243.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,0,381.0,3081.0,675.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,400.0,292.0,2362.0,418.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,450.0,366.0,2956.0,535.0,2024-06-11,2024-06-15
70460,933446278486516018,375.0,375.0,221.0,1786.0,298.0,2024-06-11,2024-06-15
70460,933446278486516018,289.0,385.0,201.0,1626.0,260.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,599.0,324.0,2619.0,424.0,2024-06-11,2024-06-15
70460,933446278486516018,382.0,419.0,230.0,1856.0,302.0,2024-06-11,2024-06-15
70460,933446278486516018,515.0,290.0,239.0,1929.0,350.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,300.0,268.0,2164.0,399.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,399.0,183.0,1478.0,224.0,2024-06-11,2024-06-15
70460,933446278486516018,401.0,240.0,217.0,1751.0,324.0,2024-06-11,2024-06-15
70460,933446278486516018,0.0,325.0,286.0,2311.0,425.0,2024-06-11,2024-06-15
52634,957888455526887416,449.0,360.0,190.0,1538.0,247.0,2024-06-11,2024-06-15
52634,957888455526887416,348.0,450.0,240.0,1941.0,313.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,380.0,248.0,2008.0,345.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,590.0,374.0,3026.0,516.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,599.0,380.0,3072.0,523.0,2024-06-11,2024-06-15
52634,957888455526887416,389.0,369.0,217.0,1751.0,291.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,595.0,536.0,4336.0,801.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,599.0,471.0,3804.0,684.0,2024-06-11,2024-06-15
52634,957888455526887416,395.0,385.0,238.0,1922.0,325.0,2024-06-11,2024-06-15
52634,957888455526887416,495.0,419.0,257.0,2077.0,350.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,380.0,248.0,2008.0,345.0,2024-06-11,2024-06-15
52634,957888455526887416,556.0,360.0,188.0,1521.0,243.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,469.0,296.0,2390.0,406.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,800.0,587.0,4747.0,840.0,2024-06-11,2024-06-15
52634,957888455526887416,421.0,450.0,271.0,2188.0,367.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,395.0,247.0,1994.0,338.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,319.0,293.0,2368.0,439.0,2024-06-11,2024-06-15
52634,957888455526887416,430.0,424.0,273.0,2209.0,378.0,2024-06-11,2024-06-15
52634,957888455526887416,286.0,420.0,192.0,1554.0,236.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,549.0,374.0,3022.0,525.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,650.0,498.0,4023.0,719.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,380.0,248.0,2008.0,345.0,2024-06-11,2024-06-15
52634,957888455526887416,801.0,637.0,497.0,4018.0,721.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,499.0,423.0,3418.0,624.0,2024-06-11,2024-06-15
52634,957888455526887416,527.0,435.0,272.0,2198.0,373.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,736.0,490.0,3962.0,684.0,2024-06-11,2024-06-15
52634,957888455526887416,508.0,395.0,271.0,2187.0,380.0,2024-06-11,2024-06-15
52634,957888455526887416,593.0,575.0,357.0,2884.0,488.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,500.0,416.0,3364.0,612.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,590.0,527.0,4258.0,785.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,595.0,359.0,2904.0,488.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,599.0,506.0,4091.0,747.0,2024-06-11,2024-06-15
52634,957888455526887416,1324.0,1214.0,793.0,6411.0,1101.0,2024-06-11,2024-06-15
52634,957888455526887416,634.0,450.0,385.0,3114.0,570.0,2024-06-11,2024-06-15
52634,957888455526887416,593.0,499.0,366.0,2961.0,524.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,480.0,457.0,3696.0,690.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,499.0,352.0,2847.0,499.0,2024-06-11,2024-06-15
52634,957888455526887416,634.0,450.0,385.0,3114.0,570.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,650.0,498.0,4023.0,719.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,307.0,267.0,2160.0,397.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,469.0,324.0,2616.0,456.0,2024-06-11,2024-06-15
52634,957888455526887416,1324.0,1214.0,793.0,6411.0,1101.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,599.0,506.0,4091.0,747.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,599.0,324.0,2619.0,424.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,599.0,505.0,4081.0,744.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,599.0,508.0,4106.0,750.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,310.0,306.0,2475.0,465.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,380.0,248.0,2008.0,345.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,480.0,457.0,3696.0,690.0,2024-06-11,2024-06-15
52634,957888455526887416,383.0,315.0,204.0,1649.0,283.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,302.0,307.0,2485.0,469.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,1267.0,971.0,7846.0,1402.0,2024-06-11,2024-06-15
52634,957888455526887416,768.0,625.0,478.0,3865.0,691.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,300.0,327.0,2642.0,504.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,330.0,293.0,2366.0,436.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,595.0,400.0,3235.0,560.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,499.0,310.0,2505.0,424.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,1838.0,3227.0,26088.0,5256.0,2024-06-11,2024-06-15
52634,957888455526887416,0.0,299.0,261.0,2110.0,388.0,2024-06-11,2024-06-15
